0, -27, 1024, 68, 1027, 0, -1, -1, 0, 0, 0
1, -19, 1024, 74, 1027, 0, 0, -1, 0, 0, 0
2, -28, 1024, 69, 1027, 0, 0, -1, -2, 1, -3
3, -26, 1025, 68, 1027, 0, -1, -1, -2, -1, -7
4, -26, 1025, 68, 1028, 0, -1, -1, -2, -4, -11
5, -25, 1024, 70, 1027, 0, -1, -1, -3, -6, -15
6, -26, 1024, 70, 1027, 0, -1, -1, -3, -9, -19
7, -26, 1024, 71, 1027, 0, -1, -1, -4, -11, -23
8, -27, 1024, 71, 1027, 0, -1, -1, -4, -14, -27
9, -25, 1024, 71, 1026, 0, -1, -1, -4, -16, -31
10, -26, 1025, 68, 1028, 0, -1, -1, -5, -19, -34
11, -26, 1024, 71, 1027, 0, -1, -1, -5, -21, -38
12, -26, 1024, 71, 1027, 0, -1, -1, -6, -24, -42
13, -26, 1024, 74, 1027, 0, -1, -1, -6, -26, -46
14, -26, 1024, 72, 1027, 0, -1, -1, -7, -29, -50
15, -26, 1024, 74, 1027, 0, -1, -1, -7, -31, -54
16, -26, 1024, 73, 1027, 0, -1, -1, -7, -34, -58
17, -27, 1024, 73, 1027, 0, -1, -1, -7, -36, -62
18, -26, 1025, 70, 1028, 0, 0, -1, -7, -39, -66
19, -26, 1024, 73, 1027, 0, -1, -1, -7, -41, -69
20, -25, 1025, 71, 1027, 0, -1, -1, -8, -44, -73
21, -27, 1024, 77, 1027, 0, -1, -1, -10, -46, -77
