58, -213, 1050, 55, 1073, -16, -216, 4, 14, -340, -43
59, -99, 1078, -21, 1083, -29, -236, 1, 11, -364, -43
60, -29, 1075, -51, 1076, -44, -260, -5, 7, -390, -44
61, -13, 984, -39, 985, -52, -291, -4, 3, -419, -44
62, 80, 1037, -22, 1040, -64, -314, -7, -2, -451, -45
63, 134, 1059, -7, 1067, -71, -326, -5, -9, -483, -46
64, 114, 1002, -43, 1010, -87, -345, -5, -17, -518, -46
65, 18, 1011, 66, 1014, -89, -376, -3, -25, -556, -46
66, -70, 1026, 168, 1042, -84, -421, -4, -32, -598, -47
67, 127, 986, 368, 1060, -20, -459, 14, -34, -648, -45
68, 461, 1247, 84, 1332, 3, -411, 3, -34, -689, -45
69, 337, 1062, -1, 1114, -13, -341, -4, -35, -724, -45
70, 143, 956, 150, 978, -31, -328, -6, -38, -756, -46
71, 55, 1028, 193, 1048, -22, -338, -8, -40, -790, -47
72, 87, 996, 206, 1021, -8, -344, -17, -41, -825, -48
73, -8, 1077, 91, 1081, 7, -303, -7, -40, -855, -49
74, 30, 1090, 109, 1096, 10, -263, 2, -39, -882, -49
75, -126, 809, -309, 875, -2, -264, 10, -39, -908, -48
76, 178, 1128, -67, 1144, -12, -281, 23, -41, -936, -46
77, 141, 1092, -98, 1105, -28, -317, 14, -43, -968, -44
78, 88, 998, 62, 1004, -15, -319, 15, -45, -1000, -43
79, -103, 981, 147, 998, 6, -324, 21, -44, -1032, -40
80, -227, 1023, 198, 1067, 17, -330, 30, -42, -1065, -37
81, -3, 1072, 271, 1106, 19, -325, 38, -41, -1098, -34
82, -72, 939, 493, 1064, 25, -320, 21, -38, -1130, -31
83, 24, 1177, 191, 1193, 46, -331, 19, -34, -1163, -29
84, 270, 1131, -87, 1166, 61, -336, 2, -28, -1200, -29
85, 289, 1036, -266, 1108, 15, -312, 14, -27, -1231, -28
86, -10, 1070, -259, 1101, -26, -320, 28, -29, -1264, -25
87, -252, 1090, -78, 1121, -27, -384, 26, -31, -1302, -22
88, -66, 1114, 75, 1119, 0, -477, -39, -31, -1354, -27
89, 351, 969, 276, 1067, 45, -479, -30, -27, -1402, -30
90, 509, 1147, 200, 1271, 54, -378, -7, -22, -1440, -30
91, 173, 1117, 216, 1151, 52, -268, 2, -18, -1467, -30
92, -346, 1161, -1, 1212, 49, -280, -11, -13, -1495, -31
93, -298, 1065, 34, 1107, 45, -301, 16, -9, -1525, -29
94, -26, 1107, -75, 1110, 31, -324, 28, -6, -1558, -27
95, 111, 1307, -43, 1313, 16, -327, 20, -5, -1591, -25
96, 139, 1505, -2, 1512, -3, -332, 6, -5, -1624, -24
97, 185, 1539, -85, 1553, -48, -345, 6, -9, -1658, -23
98, 225, 1326, -291, 1377, -127, -333, -12, -21, -1692, -25
99, 77, 857, -407, 952, -188, -281, -46, -38, -1720, -29
100, -51, 716, -360, 803, -178, -256, -43, -54, -1746, -34
101, -125, 797, -279, 854, -141, -287, 1, -67, -1774, -33
102, 97, 868, -248, 908, -122, -325, 58, -78, -1807, -28
103, 519, 717, -231, 915, -94, -298, 73, -86, -1837, -20
104, 346, 689, -281, 821, -62, -225, 54, -92, -1859, -15
105, 77, 647, -260, 702, -43, -196, 35, -96, -1881, -11
106, 78, 774, -217, 808, -21, -213, 20, -98, -1902, -9
107, 242, 853, -357, 957, -2, -231, 13, -98, -1925, -7
108, 308, 915, -298, 1011, 8, -224, 18, -97, -1948, -5
109, 244, 1062, -285, 1126, 22, -242, 23, -95, -1972, -3
