0, -147, 1032, 134, 1051, 7, -5, 0, 0, 0, 0
1, -93, 1052, 138, 1065, 5, -3, -1, 1, 0, 0
2, -123, 1006, 122, 1021, 5, -3, -2, 1, -1, 0
3, -100, 1009, 110, 1020, 9, -4, -2, 2, -1, 0
4, -90, 1057, 74, 1064, 6, -1, -4, 3, -1, -1
5, -147, 1039, 70, 1052, 1, -2, -4, 3, -1, -1
6, -157, 1033, 68, 1048, -3, -7, -3, 2, -2, -1
7, -169, 1053, 94, 1071, -6, -11, -1, 2, -3, -1
8, -164, 1050, 123, 1069, -10, -14, 0, 1, -5, -1
9, -155, 1035, 134, 1055, -12, -14, 1, 0, -6, -1
10, -121, 1023, 122, 1038, -10, -14, 3, 0, -8, -1
11, -99, 1015, 122, 1027, -8, -11, 3, -1, -9, -1
12, -86, 1024, 134, 1037, -8, -7, 1, -2, -10, 0
13, -96, 1022, 147, 1037, -7, -4, 0, -2, -10, 0
14, -120, 1018, 158, 1037, -5, -2, -2, -3, -10, -1
15, -122, 1038, 145, 1055, -2, -1, -2, -3, -11, -1
16, -126, 1035, 137, 1052, 0, -1, -1, -3, -11, -1
17, -126, 1046, 119, 1060, 3, 0, 0, -3, -11, -1
18, -122, 1055, 118, 1069, 3, 0, 0, -2, -11, -1
19, -127, 1064, 113, 1078, 1, 0, 0, -2, -11, -1
20, -137, 1060, 127, 1077, 0, 1, 1, -2, -11, -1
21, -142, 1060, 136, 1078, -2, 0, 1, -3, -11, -1
22, -134, 1043, 142, 1062, -2, 0, 1, -3, -11, -1
23, -123, 1036, 134, 1052, 0, 0, 0, -3, -11, -1
24, -135, 1022, 122, 1038, 2, 0, 0, -3, -11, -1
25, -126, 1034, 126, 1049, 4, 0, 0, -2, -10, -1
26, -129, 1045, 123, 1061, 5, 0, 0, -2, -10, -1
27, -126, 1047, 120, 1061, 2, 1, 0, -1, -10, -1
28, -141, 1046, 125, 1063, 0, 1, 0, -1, -10, -1
29, -139, 1037, 127, 1054, 0, 1, 0, -1, -10, -1
30, -134, 1022, 113, 1037, 0, 1, 0, -1, -10, -1
31, -125, 1012, 103, 1025, 1, 1, 0, -1, -10, -1
32, -116, 1019, 107, 1031, 2, 1, 0, -1, -9, -1
33, -128, 1030, 118, 1045, 2, 2, -1, -1, -9, -1
34, -136, 1041, 120, 1057, 1, 2, -1, -1, -9, -1
35, -164, 1035, 129, 1056, 0, 0, -1, 0, -9, -1
36, -142, 1043, 126, 1061, 0, -1, 0, 0, -9, -1
37, -123, 1041, 131, 1056, 0, -1, 0, 0, -9, -1
38, -114, 1037, 117, 1050, 0, -1, 0, 0, -9, -1
39, -109, 1030, 129, 1044, 0, 0, 0, 0, -9, -1
40, -123, 1040, 146, 1057, 0, 2, 0, 0, -9, -1
41, -124, 1032, 141, 1049, 1, 3, 0, 0, -9, -1
42, -130, 1035, 114, 1050, 3, 1, 0, 0, -9, -1
43, -130, 1050, 90, 1062, 1, 0, 0, 0, -9, -1
44, -116, 1041, 99, 1052, 0, -1, 0, 0, -9, -1
45, -108, 1031, 113, 1043, -1, 0, 0, 0, -9, -1
46, -117, 1031, 134, 1047, -1, 1, 0, 0, -8, -1
47, -121, 1036, 130, 1052, -2, 1, 0, 0, -8, -1
48, -124, 1022, 138, 1039, -1, 1, 0, 0, -8, -1
